id,task_id,instruction,exe_status,robot_id,box_code,lattice_code,create_time,execute_time,update_time,robot_type
83978,46302,GO_SOMEWHERE,COMPLETED,1510110,B004831,1050115001,2021-12-21 11:46:12.200,2021-12-21 11:46:12.200,2021-12-21 11:47:28.398,P40
84072,46377,GO_SOMEWHERE,COMPLETED,1510133,B003602,1025125501,2021-12-21 11:46:52.277,2021-12-21 11:46:52.277,2021-12-21 11:47:28.399,P40
84096,46393,GO_SOMEWHERE,COMPLETED,1510113,B001754,1010119001,2021-12-21 11:47:05.941,2021-12-21 11:47:05.941,2021-12-21 11:47:28.400,P40
84117,46396,GO_FETCHING_BOX,CANCELED,5211168,B001868,00302417,2021-12-21 11:47:12.788,2021-12-21 11:47:12.788,2021-12-21 11:47:28.612,RS5-D
83979,46302,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510110,B004831,1050115001,2021-12-21 11:46:12.201,2021-12-21 11:46:12.201,2021-12-21 11:47:29.740,P40
84143,46393,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510113,B001754,1010119001,2021-12-21 11:47:28.507,2021-12-21 11:47:28.507,2021-12-21 11:47:29.745,P40
84100,46394,GO_SOMEWHERE,CANCELED,5211165,,,2021-12-21 11:47:07.201,2021-12-21 11:47:07.201,2021-12-21 11:47:30.118,RS5-D
84141,46396,GO_SOMEWHERE,COMPLETED,5211168,B001868,00302417,2021-12-21 11:47:27.737,2021-12-21 11:47:27.737,2021-12-21 11:47:30.813,RS5-D
84137,46392,GO_SOMEWHERE,CANCELED,1510136,538313,1025115501,2021-12-21 11:47:25.847,2021-12-21 11:47:25.847,2021-12-21 11:47:31.463,P40
84026,46362,GO_SOMEWHERE,COMPLETED,1510107,B001377,1025119001,2021-12-21 11:46:30.552,2021-12-21 11:46:30.552,2021-12-21 11:47:34.068,P40
84142,46397,GO_RETURN_BOX,COMPLETED,5211167,B001749,00502513,2021-12-21 11:47:27.963,2021-12-21 11:47:27.963,2021-12-21 11:47:34.499,RS5-D
84148,46392,GO_SOMEWHERE,COMPLETED,1510136,538313,1025115501,2021-12-21 11:47:31.254,2021-12-21 11:47:31.254,2021-12-21 11:47:34.500,P40
83888,46325,GO_SOMEWHERE,CANCELED,1510105,B004350,1060108001,2021-12-21 11:45:27.609,2021-12-21 11:45:27.609,2021-12-21 11:47:35.275,P40
84014,46363,GO_SOMEWHERE,COMPLETED,1510103,B003983,1075117501,2021-12-21 11:46:27.670,2021-12-21 11:46:27.670,2021-12-21 11:47:35.599,P40
84077,46388,GO_SOMEWHERE,COMPLETED,1510134,B003510,1075123001,2021-12-21 11:46:54.001,2021-12-21 11:46:54.001,2021-12-21 11:47:36.815,P40
84122,46387,GO_FETCHING_BOX,CANCELED,5211166,B002940,00601107,2021-12-21 11:47:15.978,2021-12-21 11:47:15.978,2021-12-21 11:47:36.925,RS5-D
84102,46378,GO_FETCHING_BOX,CANCELED,5211169,B003139,1010122501,2021-12-21 11:47:09.472,2021-12-21 11:47:09.472,2021-12-21 11:47:36.928,RS5-D
84162,46388,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510134,B003510,1075123001,2021-12-21 11:47:36.925,2021-12-21 11:47:36.925,2021-12-21 11:47:38.203,P40
84161,46387,GO_SOMEWHERE,COMPLETED,5211166,B002940,00601107,2021-12-21 11:47:36.594,2021-12-21 11:47:36.594,2021-12-21 11:47:38.935,RS5-D
84159,46378,GO_SOMEWHERE,COMPLETED,5211169,B003139,1010122501,2021-12-21 11:47:36.475,2021-12-21 11:47:36.475,2021-12-21 11:47:38.936,RS5-D
84104,46395,GO_SOMEWHERE,COMPLETED,1510138,B004344,1010117001,2021-12-21 11:47:09.691,2021-12-21 11:47:09.691,2021-12-21 11:47:39.045,P40
84157,46325,GO_SOMEWHERE,COMPLETED,1510105,B004350,1060108001,2021-12-21 11:47:35.055,2021-12-21 11:47:35.055,2021-12-21 11:47:39.408,P40
84017,46295,GO_SOMEWHERE,COMPLETED,1510108,B003835,1075117001,2021-12-21 11:46:28.939,2021-12-21 11:46:28.939,2021-12-21 11:47:39.633,P40
84018,46295,GO_SOMEWHERE,COMPLETED,1510108,B003835,1075117001,2021-12-21 11:46:28.941,2021-12-21 11:46:28.941,2021-12-21 11:47:40.057,P40
84167,46395,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510138,B004344,1010117001,2021-12-21 11:47:39.194,2021-12-21 11:47:39.194,2021-12-21 11:47:40.491,P40
84036,46366,GO_SOMEWHERE,CANCELED,1510114,B003476,1010115501,2021-12-21 11:46:37.529,2021-12-21 11:46:37.529,2021-12-21 11:47:40.840,P40
84126,46352,GO_SOMEWHERE,COMPLETED,1510111,B001253,1050115001,2021-12-21 11:47:18.267,2021-12-21 11:47:18.267,2021-12-21 11:47:41.048,P40
84155,46402,GO_FETCHING_BOX,COMPLETED,5211167,B003579,1060115501,2021-12-21 11:47:34.615,2021-12-21 11:47:34.615,2021-12-21 11:47:41.057,RS5-D
84019,46295,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510108,B003835,1075117001,2021-12-21 11:46:28.942,2021-12-21 11:46:28.942,2021-12-21 11:47:41.465,P40
84061,46383,GO_SOMEWHERE,COMPLETED,5211164,,,2021-12-21 11:46:48.436,2021-12-21 11:46:48.436,2021-12-21 11:47:41.622,RS5-D
84144,46401,GO_SOMEWHERE,COMPLETED,1510110,B002635,1010113501,2021-12-21 11:47:30.005,2021-12-21 11:47:30.005,2021-12-21 11:47:42.568,P40
84140,46396,GO_FETCHING_BOX,CANCELED,5211168,B001868,00302417,2021-12-21 11:47:27.738,2021-12-21 11:47:27.738,2021-12-21 11:47:42.874,RS5-D
84116,46391,GO_SOMEWHERE,CANCELED,1510118,B003828,1050126001,2021-12-21 11:47:12.681,2021-12-21 11:47:12.681,2021-12-21 11:47:42.983,P40
84132,46324,GO_SOMEWHERE,CANCELED,1510135,B003909,1075114001,2021-12-21 11:47:25.339,2021-12-21 11:47:25.339,2021-12-21 11:47:43.530,P40
84115,46391,GO_SOMEWHERE,CANCELED,1510118,B003828,1050126001,2021-12-21 11:47:12.682,2021-12-21 11:47:12.682,2021-12-21 11:47:43.531,P40
84178,46401,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510110,B002635,1010113501,2021-12-21 11:47:42.664,2021-12-21 11:47:42.664,2021-12-21 11:47:43.947,P40
84120,46381,GO_SOMEWHERE,CANCELED,1510137,B003597,1060117501,2021-12-21 11:47:13.767,2021-12-21 11:47:13.767,2021-12-21 11:47:44.127,P40
84034,46365,GO_SOMEWHERE,COMPLETED,1510117,B003673,1035122501,2021-12-21 11:46:36.625,2021-12-21 11:46:36.625,2021-12-21 11:47:44.363,P40
84173,46402,GO_RETURN_BOX,COMPLETED,5211167,B003579,00402503,2021-12-21 11:47:41.165,2021-12-21 11:47:41.165,2021-12-21 11:47:44.674,RS5-D
84177,46396,GO_SOMEWHERE,COMPLETED,5211168,B001868,00302417,2021-12-21 11:47:41.928,2021-12-21 11:47:41.928,2021-12-21 11:47:44.675,RS5-D
84169,46366,GO_SOMEWHERE,COMPLETED,1510114,B003476,1010115501,2021-12-21 11:47:40.593,2021-12-21 11:47:40.593,2021-12-21 11:47:44.999,P40
84182,46391,GO_SOMEWHERE,COMPLETED,1510118,B003828,1050126001,2021-12-21 11:47:43.322,2021-12-21 11:47:43.322,2021-12-21 11:47:46.681,P40
84081,46386,GO_FETCHING_BOX,COMPLETED,5211162,B004001,00500909,2021-12-21 11:46:57.401,2021-12-21 11:46:57.401,2021-12-21 11:47:46.931,RS5-D
84180,46324,GO_SOMEWHERE,COMPLETED,1510135,B003909,1075114001,2021-12-21 11:47:43.315,2021-12-21 11:47:43.315,2021-12-21 11:47:47.035,P40
84127,46358,GO_SOMEWHERE,COMPLETED,1510132,B002901,1010107501,2021-12-21 11:47:19.314,2021-12-21 11:47:19.314,2021-12-21 11:47:47.746,P40
84128,46358,GO_SOMEWHERE,COMPLETED,1510132,B002901,1010107501,2021-12-21 11:47:19.315,2021-12-21 11:47:19.315,2021-12-21 11:47:48.063,P40
84129,46358,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510132,B002901,1010107501,2021-12-21 11:47:19.316,2021-12-21 11:47:19.316,2021-12-21 11:47:49.546,P40
84168,46366,GO_SOMEWHERE,COMPLETED,1510114,B003476,1010115501,2021-12-21 11:47:40.594,2021-12-21 11:47:40.594,2021-12-21 11:47:50.293,P40
84188,46386,GO_RETURN_BOX,COMPLETED,5211162,B004001,1060106001,2021-12-21 11:47:47.627,2021-12-21 11:47:47.627,2021-12-21 11:47:50.972,RS5-D
84156,46325,GO_SOMEWHERE,COMPLETED,1510105,B004350,1060108001,2021-12-21 11:47:35.056,2021-12-21 11:47:35.056,2021-12-21 11:47:51.935,P40
84184,46404,GO_FETCHING_BOX,COMPLETED,5211167,B003373,1050114001,2021-12-21 11:47:44.776,2021-12-21 11:47:44.776,2021-12-21 11:47:53.548,RS5-D
84130,46399,GO_SOMEWHERE,COMPLETED,1510116,B003462,1010116501,2021-12-21 11:47:19.672,2021-12-21 11:47:19.672,2021-12-21 11:47:53.987,P40
84179,46324,GO_SOMEWHERE,COMPLETED,1510135,B003909,1075114001,2021-12-21 11:47:43.316,2021-12-21 11:47:43.316,2021-12-21 11:47:54.542,P40
84063,46324,GO_SOMEWHERE,COMPLETED,1510135,B003909,1075114001,2021-12-21 11:46:49.786,2021-12-21 11:46:49.786,2021-12-21 11:47:54.983,P40
84195,46399,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510116,B003462,1010116501,2021-12-21 11:47:54.103,2021-12-21 11:47:54.103,2021-12-21 11:47:55.416,P40
84145,46400,GO_FETCHING_BOX,COMPLETED,5211165,B001905,00203101,2021-12-21 11:47:30.221,2021-12-21 11:47:30.221,2021-12-21 11:47:56.259,RS5-D
84064,46324,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510135,B003909,1075114001,2021-12-21 11:46:49.787,2021-12-21 11:46:49.787,2021-12-21 11:47:56.374,P40
84192,46405,GO_SOMEWHERE,COMPLETED,1510132,B003991,1010108501,2021-12-21 11:47:49.768,2021-12-21 11:47:49.768,2021-12-21 11:47:58.291,P40
84194,46404,GO_RETURN_BOX,COMPLETED,5211167,B003373,00502113,2021-12-21 11:47:53.661,2021-12-21 11:47:53.661,2021-12-21 11:47:58.407,RS5-D
84175,46403,GO_SOMEWHERE,COMPLETED,1510108,B003054,1010116001,2021-12-21 11:47:41.609,2021-12-21 11:47:41.609,2021-12-21 11:47:58.852,P40
84201,46400,GO_RETURN_BOX,COMPLETED,5211165,B001905,1010119001,2021-12-21 11:47:56.364,2021-12-21 11:47:56.364,2021-12-21 11:47:59.640,RS5-D
84206,46405,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510132,B003991,1010108501,2021-12-21 11:47:58.410,2021-12-21 11:47:58.410,2021-12-21 11:47:59.642,P40
84160,46387,GO_FETCHING_BOX,COMPLETED,5211166,B002940,00601107,2021-12-21 11:47:36.595,2021-12-21 11:47:36.595,2021-12-21 11:47:59.962,RS5-D
84146,46393,GO_SOMEWHERE,COMPLETED,1510113,B001754,1010119001,2021-12-21 11:47:30.439,2021-12-21 11:47:30.439,2021-12-21 11:48:00.079,P40
84051,46374,GO_SOMEWHERE,CANCELED,1510101,B004801,1010107001,2021-12-21 11:46:43.650,2021-12-21 11:46:43.650,2021-12-21 11:48:00.182,P40
84208,46403,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510108,B003054,1010116001,2021-12-21 11:47:58.955,2021-12-21 11:47:58.955,2021-12-21 11:48:00.290,P40
84193,46406,GO_FETCHING_BOX,COMPLETED,5211162,B004393,00500501,2021-12-21 11:47:51.079,2021-12-21 11:47:51.079,2021-12-21 11:48:00.292,RS5-D
83957,46341,GO_SOMEWHERE,COMPLETED,1510102,B004961,1060116001,2021-12-21 11:46:02.461,2021-12-21 11:46:02.461,2021-12-21 11:48:00.497,P40
84134,46346,GO_SOMEWHERE,COMPLETED,1510131,B000093,1010109001,2021-12-21 11:47:25.779,2021-12-21 11:47:25.779,2021-12-21 11:48:01.129,P40
84176,46396,GO_FETCHING_BOX,COMPLETED,5211168,B001868,00302417,2021-12-21 11:47:41.929,2021-12-21 11:47:41.929,2021-12-21 11:48:01.345,RS5-D
84135,46346,GO_SOMEWHERE,COMPLETED,1510131,B000093,1010109001,2021-12-21 11:47:25.780,2021-12-21 11:47:25.780,2021-12-21 11:48:01.558,P40
84136,46346,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510131,B000093,1010109001,2021-12-21 11:47:25.781,2021-12-21 11:47:25.781,2021-12-21 11:48:03.020,P40
84212,46374,GO_SOMEWHERE,COMPLETED,1510101,B004801,1010107001,2021-12-21 11:47:59.958,2021-12-21 11:47:59.958,2021-12-21 11:48:04.369,P40
84147,46392,GO_SOMEWHERE,COMPLETED,1510136,538313,1025115501,2021-12-21 11:47:31.255,2021-12-21 11:47:31.255,2021-12-21 11:48:04.594,P40
84108,46347,GO_SOMEWHERE,COMPLETED,1510119,B003285,1010111501,2021-12-21 11:47:09.961,2021-12-21 11:47:09.961,2021-12-21 11:48:05.244,P40
84213,46387,GO_RETURN_BOX,COMPLETED,5211166,B002940,1075110001,2021-12-21 11:48:00.069,2021-12-21 11:48:00.069,2021-12-21 11:48:05.359,RS5-D
84216,46396,GO_RETURN_BOX,COMPLETED,5211168,B001868,1035115001,2021-12-21 11:48:02.002,2021-12-21 11:48:02.002,2021-12-21 11:48:05.360,RS5-D
84109,46347,GO_SOMEWHERE,COMPLETED,1510119,B003285,1010111501,2021-12-21 11:47:09.963,2021-12-21 11:47:09.963,2021-12-21 11:48:05.618,P40
84094,46389,GO_FETCHING_BOX,COMPLETED,5211163,B003745,00304207,2021-12-21 11:47:05.473,2021-12-21 11:47:05.473,2021-12-21 11:48:05.721,RS5-D
84164,46362,GO_SOMEWHERE,COMPLETED,1510107,B001377,1075105501,2021-12-21 11:47:38.582,2021-12-21 11:47:38.582,2021-12-21 11:48:06.072,P40
84218,46392,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510136,538313,1025115501,2021-12-21 11:48:04.706,2021-12-21 11:48:04.706,2021-12-21 11:48:06.076,P40
84215,46406,GO_RETURN_BOX,COMPLETED,5211162,B004393,1060103001,2021-12-21 11:48:01.017,2021-12-21 11:48:01.017,2021-12-21 11:48:06.217,RS5-D
84165,46362,GO_SOMEWHERE,COMPLETED,1510107,B001377,1075105501,2021-12-21 11:47:38.584,2021-12-21 11:47:38.584,2021-12-21 11:48:06.438,P40
84110,46347,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510119,B003285,1010111501,2021-12-21 11:47:09.964,2021-12-21 11:47:09.964,2021-12-21 11:48:07.106,P40
84207,46409,GO_FETCHING_BOX,COMPLETED,5211167,B004491,00502415,2021-12-21 11:47:58.635,2021-12-21 11:47:58.635,2021-12-21 11:48:07.427,RS5-D
84166,46362,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510107,B001377,1075105501,2021-12-21 11:47:38.586,2021-12-21 11:47:38.586,2021-12-21 11:48:07.893,P40
84217,46411,GO_SOMEWHERE,COMPLETED,1510131,B003831,1010109501,2021-12-21 11:48:03.164,2021-12-21 11:48:03.164,2021-12-21 11:48:09.035,P40
84209,46410,GO_FETCHING_BOX,COMPLETED,5211165,B001753,00102501,2021-12-21 11:47:59.768,2021-12-21 11:47:59.768,2021-12-21 11:48:09.359,RS5-D
83938,46342,GO_SOMEWHERE,CANCELED,1510115,B003759,1075117001,2021-12-21 11:45:56.111,2021-12-21 11:45:56.111,2021-12-21 11:48:09.361,P40
84211,46374,GO_SOMEWHERE,COMPLETED,1510101,B004801,1010107001,2021-12-21 11:47:59.959,2021-12-21 11:47:59.959,2021-12-21 11:48:09.702,P40
84163,46388,GO_SOMEWHERE,COMPLETED,1510134,B003510,1075123001,2021-12-21 11:47:38.306,2021-12-21 11:47:38.306,2021-12-21 11:48:09.704,P40
84233,46411,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510131,B003831,1010109501,2021-12-21 11:48:09.137,2021-12-21 11:48:09.137,2021-12-21 11:48:10.462,P40
84221,46389,GO_RETURN_BOX,COMPLETED,5211163,B003745,1025126001,2021-12-21 11:48:05.830,2021-12-21 11:48:05.830,2021-12-21 11:48:10.847,RS5-D
84149,46380,GO_SOMEWHERE,COMPLETED,1510104,B001889,1075106501,2021-12-21 11:47:31.563,2021-12-21 11:47:31.563,2021-12-21 11:48:11.679,P40
84220,46413,GO_FETCHING_BOX,COMPLETED,5211168,B002873,00701507,2021-12-21 11:48:05.610,2021-12-21 11:48:05.610,2021-12-21 11:48:11.999,RS5-D
84150,46380,GO_SOMEWHERE,COMPLETED,1510104,B001889,1075106501,2021-12-21 11:47:31.565,2021-12-21 11:47:31.565,2021-12-21 11:48:12.114,P40
84202,46408,GO_SOMEWHERE,COMPLETED,1510135,B001032,1075118001,2021-12-21 11:47:56.585,2021-12-21 11:47:56.585,2021-12-21 11:48:12.116,P40
84239,46408,ROBOT_TURN,COMPLETED,1510135,B001032,1075118001,2021-12-21 11:48:12.227,2021-12-21 11:48:12.227,2021-12-21 11:48:12.559,P40
84196,46407,GO_FETCHING_BOX,COMPLETED,5211164,B002574,00603605,2021-12-21 11:47:54.766,2021-12-21 11:47:54.766,2021-12-21 11:48:12.663,RS5-D
84232,46409,GO_RETURN_BOX,COMPLETED,5211167,B004491,1060115501,2021-12-21 11:48:08.172,2021-12-21 11:48:08.172,2021-12-21 11:48:13.026,RS5-D
84241,46408,GO_SOMEWHERE,COMPLETED,1510135,B001032,1075118001,2021-12-21 11:48:12.664,2021-12-21 11:48:12.664,2021-12-21 11:48:13.027,P40
84181,46391,GO_SOMEWHERE,COMPLETED,1510118,B003828,1050126001,2021-12-21 11:47:43.323,2021-12-21 11:47:43.323,2021-12-21 11:48:13.163,P40
84170,46363,GO_SOMEWHERE,COMPLETED,1510103,B003983,1075111001,2021-12-21 11:47:40.709,2021-12-21 11:47:40.709,2021-12-21 11:48:13.371,P40
84151,46380,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510104,B001889,1075106501,2021-12-21 11:47:31.567,2021-12-21 11:47:31.567,2021-12-21 11:48:13.601,P40
84235,46342,GO_SOMEWHERE,COMPLETED,1510115,B003759,1075117001,2021-12-21 11:48:09.142,2021-12-21 11:48:09.142,2021-12-21 11:48:13.605,P40
84171,46363,GO_SOMEWHERE,COMPLETED,1510103,B003983,1075111001,2021-12-21 11:47:40.711,2021-12-21 11:47:40.711,2021-12-21 11:48:13.706,P40
84242,46408,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510135,B001032,1075118001,2021-12-21 11:48:12.666,2021-12-21 11:48:12.666,2021-12-21 11:48:14.416,P40
84244,46391,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510118,B003828,1050126001,2021-12-21 11:48:13.268,2021-12-21 11:48:13.268,2021-12-21 11:48:14.679,P40
84236,46410,GO_RETURN_BOX,COMPLETED,5211165,B001753,1010116501,2021-12-21 11:48:09.484,2021-12-21 11:48:09.484,2021-12-21 11:48:14.986,RS5-D
84172,46363,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510103,B003983,1075111001,2021-12-21 11:47:40.712,2021-12-21 11:47:40.712,2021-12-21 11:48:15.198,P40
84197,46366,GO_SOMEWHERE,COMPLETED,1510114,B003476,1010117001,2021-12-21 11:47:55.863,2021-12-21 11:47:55.863,2021-12-21 11:48:17.001,P40
84225,46414,GO_FETCHING_BOX,COMPLETED,5211162,B001263,00401605,2021-12-21 11:48:06.325,2021-12-21 11:48:06.325,2021-12-21 11:48:17.120,RS5-D
84238,46413,GO_RETURN_BOX,COMPLETED,5211168,B002873,1035114501,2021-12-21 11:48:12.117,2021-12-21 11:48:12.117,2021-12-21 11:48:17.122,RS5-D
84231,46416,GO_SOMEWHERE,COMPLETED,1510107,B003428,1075106001,2021-12-21 11:48:08.161,2021-12-21 11:48:08.161,2021-12-21 11:48:17.227,P40
84009,46361,GO_SOMEWHERE,COMPLETED,1510120,B004345,1035114001,2021-12-21 11:46:26.109,2021-12-21 11:46:26.109,2021-12-21 11:48:17.474,P40
84198,46366,GO_SOMEWHERE,COMPLETED,1510114,B003476,1010117001,2021-12-21 11:47:55.865,2021-12-21 11:47:55.865,2021-12-21 11:48:17.474,P40
84139,46398,GO_SOMEWHERE,COMPLETED,1510109,B003349,1010109001,2021-12-21 11:47:25.962,2021-12-21 11:47:25.962,2021-12-21 11:48:18.478,P40
84256,46416,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510107,B003428,1075106001,2021-12-21 11:48:17.349,2021-12-21 11:48:17.349,2021-12-21 11:48:18.698,P40
84245,46407,GO_RETURN_BOX,COMPLETED,5211164,B002574,1075124501,2021-12-21 11:48:13.374,2021-12-21 11:48:13.374,2021-12-21 11:48:18.699,RS5-D
84199,46366,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510114,B003476,1010117001,2021-12-21 11:47:55.866,2021-12-21 11:47:55.866,2021-12-21 11:48:18.947,P40
84189,46365,GO_SOMEWHERE,COMPLETED,1510117,B003673,1010114001,2021-12-21 11:47:49.315,2021-12-21 11:47:49.315,2021-12-21 11:48:19.883,P40
84152,46377,GO_SOMEWHERE,COMPLETED,1510133,B003602,1075110501,2021-12-21 11:47:32.976,2021-12-21 11:47:32.976,2021-12-21 11:48:20.091,P40
84190,46365,GO_SOMEWHERE,COMPLETED,1510117,B003673,1010114001,2021-12-21 11:47:49.317,2021-12-21 11:47:49.317,2021-12-21 11:48:20.307,P40
84153,46377,GO_SOMEWHERE,COMPLETED,1510133,B003602,1075110501,2021-12-21 11:47:32.977,2021-12-21 11:47:32.977,2021-12-21 11:48:20.529,P40
84191,46365,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510117,B003673,1010114001,2021-12-21 11:47:49.318,2021-12-21 11:47:49.318,2021-12-21 11:48:21.770,P40
84154,46377,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510133,B003602,1075110501,2021-12-21 11:47:32.979,2021-12-21 11:47:32.979,2021-12-21 11:48:22.043,P40
84243,46418,GO_FETCHING_BOX,COMPLETED,5211167,B002981,00402115,2021-12-21 11:48:13.153,2021-12-21 11:48:13.153,2021-12-21 11:48:22.531,RS5-D
84258,46414,GO_RETURN_BOX,COMPLETED,5211162,B001263,1050110001,2021-12-21 11:48:17.796,2021-12-21 11:48:17.796,2021-12-21 11:48:22.763,RS5-D
84246,46419,GO_SOMEWHERE,COMPLETED,1510104,B003916,1075107501,2021-12-21 11:48:13.873,2021-12-21 11:48:13.873,2021-12-21 11:48:23.842,P40
84230,46415,GO_SOMEWHERE,COMPLETED,1510119,B002459,1025111001,2021-12-21 11:48:07.210,2021-12-21 11:48:07.210,2021-12-21 11:48:23.966,P40
84185,46352,GO_SOMEWHERE,COMPLETED,1510111,B001253,1010115501,2021-12-21 11:47:47.136,2021-12-21 11:47:47.136,2021-12-21 11:48:24.178,P40
84186,46352,GO_SOMEWHERE,COMPLETED,1510111,B001253,1010115501,2021-12-21 11:47:47.137,2021-12-21 11:47:47.137,2021-12-21 11:48:24.598,P40
84267,46419,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510104,B003916,1075107501,2021-12-21 11:48:23.946,2021-12-21 11:48:23.946,2021-12-21 11:48:25.219,P40
84082,46303,GO_SOMEWHERE,COMPLETED,1510140,B003308,1010107001,2021-12-21 11:46:57.526,2021-12-21 11:46:57.526,2021-12-21 11:48:25.220,P40
84158,46378,GO_FETCHING_BOX,COMPLETED,5211169,B003139,1010122501,2021-12-21 11:47:36.476,2021-12-21 11:47:36.476,2021-12-21 11:48:25.510,RS5-D
84269,46415,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510119,B002459,1025111001,2021-12-21 11:48:24.073,2021-12-21 11:48:24.073,2021-12-21 11:48:25.511,P40
84083,46303,GO_SOMEWHERE,COMPLETED,1510140,B003308,1010107001,2021-12-21 11:46:57.528,2021-12-21 11:46:57.528,2021-12-21 11:48:25.611,P40
84187,46352,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510111,B001253,1010115501,2021-12-21 11:47:47.138,2021-12-21 11:47:47.138,2021-12-21 11:48:26.007,P40
84174,46395,GO_SOMEWHERE,CANCELED,1510138,B004344,1010117001,2021-12-21 11:47:41.176,2021-12-21 11:47:41.176,2021-12-21 11:48:26.111,P40
84234,46342,GO_SOMEWHERE,COMPLETED,1510115,B003759,1075117001,2021-12-21 11:48:09.143,2021-12-21 11:48:09.143,2021-12-21 11:48:26.374,P40
84219,46412,GO_FETCHING_BOX,COMPLETED,5211166,B004911,00301605,2021-12-21 11:48:05.598,2021-12-21 11:48:05.598,2021-12-21 11:48:26.595,RS5-D
84084,46303,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510140,B003308,1010107001,2021-12-21 11:46:57.529,2021-12-21 11:46:57.529,2021-12-21 11:48:26.992,P40
84264,46418,GO_RETURN_BOX,COMPLETED,5211167,B002981,1050114001,2021-12-21 11:48:22.650,2021-12-21 11:48:22.650,2021-12-21 11:48:27.558,RS5-D
84263,46425,GO_SOMEWHERE,COMPLETED,1510133,B002940,1075110001,2021-12-21 11:48:22.210,2021-12-21 11:48:22.210,2021-12-21 11:48:28.517,P40
84252,46420,GO_SOMEWHERE,COMPLETED,1510103,B004001,1060106001,2021-12-21 11:48:15.308,2021-12-21 11:48:15.308,2021-12-21 11:48:29.510,P40
84259,46422,GO_FETCHING_BOX,COMPLETED,5211165,B003285,1010111501,2021-12-21 11:48:18.938,2021-12-21 11:48:18.938,2021-12-21 11:48:29.512,RS5-D
84262,46424,GO_SOMEWHERE,COMPLETED,1510117,B000673,1010114501,2021-12-21 11:48:21.934,2021-12-21 11:48:21.934,2021-12-21 11:48:29.751,P40
84279,46425,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510133,B002940,1075110001,2021-12-21 11:48:28.612,2021-12-21 11:48:28.612,2021-12-21 11:48:29.860,P40
84260,46423,GO_SOMEWHERE,COMPLETED,1510114,B004488,1010120001,2021-12-21 11:48:19.194,2021-12-21 11:48:19.194,2021-12-21 11:48:30.098,P40
84274,46395,GO_SOMEWHERE,COMPLETED,1510138,B004344,1010117001,2021-12-21 11:48:25.899,2021-12-21 11:48:25.899,2021-12-21 11:48:30.318,P40
84222,46341,GO_SOMEWHERE,COMPLETED,1510102,B004961,1010116001,2021-12-21 11:48:06.177,2021-12-21 11:48:06.177,2021-12-21 11:48:30.810,P40
84277,46412,GO_RETURN_BOX,COMPLETED,5211166,B004911,1025109501,2021-12-21 11:48:27.358,2021-12-21 11:48:27.358,2021-12-21 11:48:30.813,RS5-D
84271,46378,GO_RETURN_BOX,COMPLETED,5211169,B003139,00103301,2021-12-21 11:48:25.612,2021-12-21 11:48:25.612,2021-12-21 11:48:30.818,RS5-D
84280,46420,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510103,B004001,1060106001,2021-12-21 11:48:29.634,2021-12-21 11:48:29.634,2021-12-21 11:48:30.920,P40
84265,46426,GO_FETCHING_BOX,COMPLETED,5211162,B004328,00501809,2021-12-21 11:48:22.884,2021-12-21 11:48:22.884,2021-12-21 11:48:30.927,RS5-D
84223,46341,GO_SOMEWHERE,COMPLETED,1510102,B004961,1010116001,2021-12-21 11:48:06.178,2021-12-21 11:48:06.178,2021-12-21 11:48:31.258,P40
84282,46424,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510117,B000673,1010114501,2021-12-21 11:48:29.860,2021-12-21 11:48:29.860,2021-12-21 11:48:31.261,P40
84283,46423,ADJUST_MECHANISM_HEIGHT,COMPLETED,1510114,B004488,1010120001,2021-12-21 11:48:30.202,2021-12-21 11:48:30.202,2021-12-21 11:48:31.480,P40
